name_genres,title,release_date,release_year,popularity,vote_count,vote_average,names_actors,name_director,budget,revenue
"['Action', 'Thriller']",Metro,2013-02-21,2013,3.887331,60.0,6.0,"['Sergey Puskepalis', 'Anatoliy Belyy', 'Svetlana Khodchenkova', 'Katerina Shpitsa', 'Stanislav Duzhnikov', 'Ivan Makarevich', 'Aleksey Bardukov', 'Anfisa Vistingauzen', 'Anatoliy Kotenyov']",Anton Megerdichev,13000000.0,0.0
"['Horror', 'Comedy', 'Science Fiction']",Killer Tomatoes Eat France!,1992-11-18,1992,0.519994,8.0,4.1,"['John Astin', 'Tom Katsis', 'Marc Price', 'Steve Lundquist', 'Costa Dillon', 'Maxime Dumesnil', 'Bill LaFleur']",John De Bello,0.0,0.0
"['Thriller', 'Drama', 'Romance']",Year of the Jellyfish,1984-11-14,1984,2.071165,11.0,6.1,"['Bernard Giraudeau', 'Valérie Kaprisky', 'Jacques Perrin', 'Pierre Vaneck', 'Caroline Cellier', 'Philippe Lemaire', 'Béatrice Agenin', 'Barbara Nielsen', 'David Jalil', 'Jean-Paul Dubarry']",Christopher Frank,0.0,0.0
"['History', 'Drama']",Beaufort,2007-02-02,2007,2.449338,13.0,7.0,"['Oshri Cohen', 'Alon Aboutboul', 'Ohad Knoller', 'Itay Tiran']",Joseph Cedar,0.0,0.0
"['Comedy', 'Drama']",Radio Days,1987-01-30,1987,8.782912,131.0,7.0,"['Woody Allen', 'Mia Farrow', 'Jeff Daniels', 'Larry David', 'Todd Field', 'Seth Green', 'Michael Tucker', 'Julie Kavner', 'Danny Aiello', 'Tony Roberts', 'Wallace Shawn', 'Tito Puente', 'Dianne Wiest', 'Renée Lippin', 'Josh Mostel', 'Kitty Carlisle', 'Roberta Bennett', 'Sydney A. Blake', 'Gina DeAngeles', 'Danielle Ferland', 'Judith Malina', 'Joy Newman', 'Diane Keaton']",Woody Allen,16000000.0,0.0
"['Drama', 'History', 'War']",Shaka Zulu,1986-11-24,1986,0.661658,10.0,5.0,"['Edward Fox', 'Robert Powell', 'Trevor Howard', 'Fiona Fullerton', 'Christopher Lee', 'Henry Cele', 'Dudu Mkhize', 'Roy Dotrice', 'Gordon Jackson', 'Kenneth Griffith', 'Khumbulani Cele', 'Glen Gabela']",,24000000.0,0.0
"['Science Fiction', 'Action']",Cowboys vs. Dinosaurs,2015-05-19,2015,1.121188,14.0,4.3,"['Vernon Wells', 'Rib Hillis', 'Casey Fitzgerald', 'John Freeman', 'Kelcey Watson', 'Sara Malakul Lane', 'Heather Foote', 'Eric Roberts', 'Stephanie Michelle Bonner', 'Jamie Greany', 'Madison Kent', 'Nick Andrews', 'Mark Murphy', 'Dillon Maslach', 'Jessica Greany']",Ari Novak,0.0,0.0
['Horror'],Vampire Boys,2011-01-01,2011,0.220052,4.0,4.5,"['Christian Ferry', 'Jason Lockhart', 'Dylan Vox', 'Jess Allen', 'Tanner Acord', 'Ryan Adames', 'Zasu']",Charlie Vaughn,0.0,0.0
"['Crime', 'Mystery']",A Date with the Falcon,1942-01-16,1942,0.280027,4.0,7.0,"['George Sanders', 'Wendy Barrie', 'James Gleason', 'Allen Jenkins', 'Mona Maris']",Irving Reis,0.0,0.0
"['Drama', 'Mystery', 'Thriller', 'Romance']",Passengers,2008-09-26,2008,6.274736,214.0,5.7,"['Anne Hathaway', 'Patrick Wilson', 'Andre Braugher', 'Dianne Wiest', 'David Morse', 'William B. Davis', 'Ryan Robbins', 'Clea DuVall', 'Don Thompson', 'Andrew Wheeler', 'Chelah Horsdal', 'Elzanne Fourie', 'Stacy Grant', 'Conner Dwelly', 'Claire Smithies', 'Karen Austin']",Rodrigo García,25000000.0,2000000.0
"['Action', 'Thriller']",Bloodsport II,1996-03-01,1996,3.085207,23.0,5.2,"['Daniel Bernhardt', 'Pat Morita', 'Donald Gibb', 'James Hong', 'Lori Lynn Dickerson', 'Philip Tan', 'Ong Soo Han']",Alan Mehrez,0.0,684351.0
['Fantasy'],Snow White,1987-05-14,1987,0.60522,7.0,7.6,"['Diana Rigg', 'Billy Barty', 'Sarah Patterson', 'Nicola Stapleton', 'Mike Edmonds', 'Ricardo Gil', 'Gary Friedkin', 'Arturo Gil', 'Tony Cooper', 'Dorit Adi', 'James Ian Wright']",Michael Berz,0.0,0.0
"['Crime', 'Thriller']",Breaking the Girls,2013-07-26,2013,2.142248,26.0,5.2,"['Shawn Ashmore', 'Madeline Zima', 'Agnes Bruckner', 'Shanna Collins', 'Kate Levering', 'Tiya Sircar', 'Sam Anderson', 'Manish Dayal', 'Billy Mayo', 'Melanie Mayron', 'John Stockwell', 'Jennifer Ann Massey']",Jamie Babbit,0.0,0.0
['Comedy'],Balls Out: The Gary Houseman Story,2009-01-13,2009,3.0558,36.0,5.4,"['Randy Quaid', 'Seann William Scott', 'Leonor Varela', 'Allen Evangelista', 'Emilee Wallace', 'A.D. Miles', 'Meredith Eaton', 'Tim Williams', 'Ryan Simpkins', 'Conor Donovan', 'Deke Anderson']",Danny Leiner,0.0,0.0
['Horror'],Mermaid Chronicles Part 1: She Creature,2001-12-20,2001,2.088049,26.0,5.8,"['Rufus Sewell', 'Carla Gugino', 'Reno Wilson', 'Mark Aiken', 'Fintan McKeown', 'Aubrey Morris', 'Gil Bellows', 'Rya Kihlstedt', 'Hannah Sim', 'Jon Sklaroff', 'David Nott', 'Dan Hildebrand', 'Preston Maybank', 'Brian Sieve', 'Matthew Roseman', 'Gabriel Gutierrez', 'Isabella Gutierrez', 'Jim Piddock']",Sebastian Gutierrez,0.0,0.0
"['Comedy', 'Drama']",A Serious Man,2009-10-02,2009,7.971424,492.0,6.6,"['Michael Stuhlbarg', 'Richard Kind', 'Fred Melamed', 'Sari Lennick', 'Aaron Wolff', 'Jessica McManus', 'Adam Arkin', 'George Wyner', 'Peter Breitmayer', 'Brent Braunschweig', 'David Kang', 'Benjamin Portnoe', 'Jon Kaminski Jr.', 'Ari Hoptman', 'Alan Mandell', 'Amy Landecker', 'Simon Helberg', 'Katherine Borowitz']",Joel Coen,7000000.0,31430334.0
['Comedy'],Christmas in Compton,2012-11-09,2012,0.925835,2.0,4.0,"['Eric Roberts', 'Keith David', 'Orlando Brown', 'Matthew Willig', 'Miguel A. Núñez, Jr.', 'Omar Gooding', 'Sheryl Lee Ralph', 'Porscha Coleman', 'Heather Rae Young', 'Edwin Hodge']",David Raynr,0.0,0.0
['Crime'],Pay or Die!,1960-07-27,1960,0.356422,2.0,6.8,"['Ernest Borgnine', 'Zohra Lampert', 'Alan Austin', 'Renata Vanni', 'Bruno Della Santina', 'Franco Corsaro', 'Robert F. Simon', 'Robert Ellenstein', 'Howard Caine', 'Barry Russo', 'Vito Scotti', 'John Marley']",Richard Wilson,0.0,0.0
"['Drama', 'Family']",Masoom,1983-01-10,1983,0.693724,3.0,4.2,"['Naseeruddin Shah', 'Shabana Azmi', 'Urmila Matondkar', 'Tanuja', 'Jugal Hansraj', 'Aradhana', 'Saeed Jaffrey']",Shekhar Kapur,0.0,0.0
"['Action', 'Drama', 'Crime']",The Double,2011-10-27,2011,5.498819,226.0,5.8,"['Stephen Moyer', 'Topher Grace', 'Richard Gere', 'Stana Katic', 'Martin Sheen', 'Tamer Hassan', 'Chris Marquette', 'Odette Annable', 'Yuriy Sardarov', 'Jeffrey Pierce', 'Lawrence Gilliard Jr.', 'Sonja Crosby', 'Martin Wheeler', 'Ed Kelly', 'Dan Lemieux']",Michael Brandt,17000000.0,3696232.0
"['Comedy', 'Crime']",The Little Chaos,1966-12-02,1966,0.367256,6.0,5.8,"['Christoph Roser', 'Marite Greiselis', 'Rainer Werner Fassbinder', 'Greta Rehfeld', 'Lilo Pempeit', 'Susanne Schimkus']",Rainer Werner Fassbinder,0.0,0.0
"['Drama', 'Family']",Courage,2009-07-12,2009,0.499442,1.0,0.5,"['Andrea Roth', 'Jason Priestley', 'Genevieve Buechner', 'Garry Chalk', 'Gabrielle Rose', 'John Shaw', 'Philip Maurice Hayes']",George Erschbamer,0.0,0.0
['Thriller'],Treed Murray,2001-09-13,2001,0.521044,5.0,7.8,"['David Hewlett', 'Aaron Ashmore', 'Kevin Duhaney', 'Jessica Greco', 'Carter Hayden', 'Julian Richings']",William Phillips,0.0,0.0
"['Horror', 'Mystery']",Purgatory,2014-03-28,2014,0.3475,3.0,5.3,"['Oona Chaplin', 'Ana Fernández', 'Andrés Gertrúdix', 'Sergi Méndez']",Pau Teixidor,0.0,0.0
"['Drama', 'Music']",Don Giovanni,1979-11-06,1979,0.470574,4.0,6.1,"['Ruggero Raimondi', 'John Macurdy', 'Edda Moser', 'Kiri Te Kanawa', 'Kenneth Riegel', 'José van Dam', 'Teresa Berganza', 'Malcolm King']",Joseph Losey,7000000.0,0.0
"['Comedy', 'Drama']",Kids in America,2005-10-21,2005,2.524746,9.0,5.8,"['Gregory Smith', 'Stephanie Sherrin', 'Caitlin Wachs', 'Nicole Richie', 'Julie Bowen']",Josh Stolberg,0.0,0.0
['Drama'],Girlfight,2000-05-01,2000,4.152211,57.0,6.4,"['Michelle Rodriguez', 'Jaime Tirelli', 'Paul Calderon', 'Santiago Douglas', 'Ray Santiago', 'Víctor Sierra', 'Elisa Bocanegra', 'Herb Lovelle', 'Thomas Barbour', 'Shannon Walker Williams']",Karyn Kusama,0.0,0.0
"['Drama', 'Foreign']",A Trick of the Light,1995-11-28,1995,0.468846,5.0,5.1,"['Daniele Drobny', 'Florian Gallenberger', 'Jürgen Jürges', 'Udo Kier', 'Otto Kuhnle']",Wim Wenders,0.0,0.0
"['Action', 'Science Fiction']",The Matrix,1999-03-30,1999,33.366332,9079.0,7.9,"['Keanu Reeves', 'Laurence Fishburne', 'Carrie-Anne Moss', 'Hugo Weaving', 'Gloria Foster', 'Joe Pantoliano', 'Marcus Chong', 'Paul Goddard', 'Robert Taylor', 'Julian Arahanga', 'Matt Doran', 'Belinda McClory', 'Anthony Ray Parker', 'David Aston', 'Marc Aden', 'Ada Nicodemou', 'Deni Gordon', 'Rowan Witt', 'Eleanor Witt', 'Tamara Brown', 'Janaya Pender', 'Adryn White', 'Natalie Tjen', 'Bill Young', ""David O'Connor"", 'Jeremy Ball', 'Fiona Johnson', 'Harry Lawrence', 'Steve Dodd', 'Luke Quinton', 'Lawrence Woodward', 'Michael Butcher', 'Bernard Ledger', 'Robert Simper', 'Chris Pattinson', 'Nigel Harbach']",Lana Wachowski,63000000.0,463517383.0
"['Adventure', 'Action', 'Western']",The Magnificent Seven,2016-09-14,2016,13.809622,2358.0,5.9,"['Denzel Washington', 'Chris Pratt', 'Ethan Hawke', ""Vincent D'Onofrio"", 'Lee Byung-hun', 'Manuel Garcia-Rulfo', 'Martin Sensmeier', 'Peter Sarsgaard', 'Haley Bennett', 'Matt Bomer', 'Luke Grimes', 'Jonathan Joss', 'Cam Gigandet', 'Sean Bridgers', 'Dylan Kenin', 'Kevin Wayne', 'Carrie Lazar', 'David Kallaway', 'Alix Angelis', 'Billy Slaughter', 'Vic Browder', 'Emil Beheshti', 'Mark Ashworth', 'Dodge Prince', 'Matthew Posey', 'Jody Mullins', 'Clint James', 'Dane Rhodes', 'Ritchie Montgomery', 'William Lee Scott', 'Griff Furst', 'Sean Boyd', 'Walker Babington', 'Thomas Blake Jr.', 'Rob Mello', 'Chad Randall', 'Wally Welch', 'Ed Lowry', 'David Manzanares', 'Kevin Wiggins', 'Jackson Beals', 'David Miller', 'Emily LaGroue', 'Shona Gastian', 'Mary Peyton Stewart', 'Vinnie Jones']",Antoine Fuqua,90000000.0,162360636.0
"['Adventure', 'Drama']",Zorba the Greek,1964-12-14,1964,4.813635,55.0,7.0,"['Anthony Quinn', 'Alan Bates', 'Irene Papas', 'Lila Kedrova', 'Sotiris Moustakas', 'Anna Kyriakou', 'Takis Emmanuel', 'Eleni Anousaki', 'George Foundas', 'George P. Cosmatos', 'Yorgo Voyagis']",Mihalis Kakogiannis,783000.0,0.0
"['Drama', 'Mystery', 'Thriller']",Footprints,1975-02-01,1975,0.17201,16.0,6.2,"['Florinda Bolkan', 'Peter McEnery', 'Nicoletta Elmi', 'Klaus Kinski', 'Lila Kedrova', 'Caterina Boratto', 'John Karlsen', 'Ida Galli', 'Miriam Acevedo', 'Rosita Torosh', 'Luigi Antonio Guerra', 'Franco Magno', 'Esmeralda Ruspoli', 'Feridun Çölgeçen']",Luigi Bazzoni,0.0,0.0
"['Drama', 'History', 'War']",The Sinking of the Laconia,2011-01-06,2011,1.573298,4.0,4.9,"['Andrew Buchan', 'Ken Duken', 'Franka Potente', 'Thomas Kretschmann', 'Brian Cox', 'Matthias Koeberlin', 'Frederick Lau', 'Nikolai Kinski']",Uwe Janson,18550417.0,0.0
['Comedy'],That Riviera Touch,1966-03-29,1966,0.238579,6.0,6.4,"['Eric Morecambe', 'Ernie Wise', 'Suzanne Lloyd', 'Paul Stassino']",Cliff Owen,0.0,0.0
"['Action', 'Drama', 'Romance', 'Thriller']","Lust, Caution",2007-09-28,2007,6.96177,177.0,6.8,"['Tony Leung Chiu-Wai', 'Tang Wei', 'Joan Chen', 'Leehom Wang', 'Anupam Kher', 'Lawrence Ko', 'Jacqueline Zhu Zhi-Ying', 'Ying-hsien Kao', 'He Saifei', 'Yan Su']",Ang Lee,15000000.0,0.0
"['Thriller', 'Drama', 'Horror']",The Roommate,2011-02-04,2011,8.453293,230.0,5.3,"['Minka Kelly', 'Leighton Meester', 'Cam Gigandet', 'Aly Michalka', 'Matt Lanter', 'Danneel Ackles', 'Kat Graham', 'Shirley Norris', 'Nick Bylsma', 'Lauren Alfano', 'Billy Zane', 'Nina Dobrev', 'Tomas Arana', 'Frances Fisher', 'Alex Meraz']",Christian E. Christiansen,16000000.0,40492759.0
"['Family', 'Drama']",Miss Granny,2014-01-22,2014,2.057505,33.0,7.0,"['Shim Eun-kyung', 'Lee Jin-wook', 'Park In-hwan', 'Sung Dong-il', 'Ha Yeon-joo', 'Jeong In-gi', 'Na Moon-hee', 'Jin Young', 'Kim Hyun-Sook']",Hwang Dong-hyuk,0.0,0.0
"['Crime', 'Thriller', 'Mystery']",The Fjällbacka Murders: In the Eye of the Beholder,2012-12-26,2012,1.322312,7.0,5.4,"['Claudia Galli', 'Richard Ulfsäter', 'Ellen Stenman Göransson', 'Lennart Jähkel', 'Per Morberg', 'Johan Hedenberg']",Jörgen Bergmark,0.0,0.0
['Drama'],In Bloom,2013-02-10,2013,0.966462,18.0,6.9,"['Lika Babluani', 'Mariam Bokeria', 'Zurab Gogaladze', 'Data Zakareishvili', 'Giorgi Aladashvili', 'Gia Shonia', 'Ana Nijaradze', 'Maiko Ninua', 'Tamar Bukhnikashvili', 'Temiko Chichinadze', 'Berta Khapava', 'Endi Dzidzava', 'Zaza Salia']",Nana Ekvtimishvili,0.0,0.0
"['Comedy', 'Drama']",Good Morning Miss Dove,1955-11-23,1955,0.398853,3.0,7.0,"['Jennifer Jones', 'Robert Stack', 'Kipp Hamilton', 'Robert Douglas', 'Peggy Knudsen', 'Biff Elliot', 'Chuck Connors', 'Jerry Paris', 'Mary Wickes', 'Cindy Carol']",Henry Koster,0.0,0.0
['Documentary'],The Forbidden Quest,1993-04-08,1993,0.000234,0.0,0.0,"[""Joseph O'Conor"", 'Roy Ward']",Peter Delpeut,0.0,0.0
['Drama'],A Family Man,2017-05-18,2017,8.844173,60.0,6.7,"['Gerard Butler', 'Gretchen Mol', 'Willem Dafoe', 'Alison Brie', 'Alfred Molina', 'Anupam Kher', 'Max Jenkins', 'Dustin Milligan', 'Julia Butters']",Mark Williams,0.0,0.0
"['Drama', 'War']",The Shop on Main Street,1965-09-09,1965,1.615901,22.0,7.4,"['Ida Kaminska', 'Jozef Kroner', 'Martin Gregor', 'Hana Slivková', 'Martin Hollý', 'Adam Matejka', 'Elena Pappová']",Ján Kadár,0.0,0.0
"['Drama', 'Thriller']",The American Friend,1977-06-26,1977,6.710499,70.0,7.0,"['Dennis Hopper', 'Bruno Ganz', 'Lisa Kreuzer', 'Gérard Blain', 'Nicholas Ray', 'Samuel Fuller', 'Peter Lilienthal', 'Daniel Schmid', 'Sandy Whitelaw', 'Jean Eustache', 'Lou Castel', 'Andreas Dedecke', 'David Blue', 'Rudolf Schündler', 'Gerty Molzen', 'Heinz Joachim Klein', 'Satya De La Manitou', 'Axel Schiessler', 'Adolf Hansen', 'Rosemarie Heinikel']",Wim Wenders,0.0,0.0
"['Music', 'Comedy', 'Family']",Šíleně smutná princezna,1968-06-07,1968,0.375001,4.0,6.1,"['Helena Vondráčková', 'Václav Neckář', 'Jaroslav Marvan', 'Bohuš Záhorský', 'Josef Kemr', 'Darek Vostřel', 'František Dibarbora', 'Oldřich Dědek', 'Stella Zázvorková']",Bořivoj Zeman,0.0,0.0
['Family'],Jill and Joy,2014-01-17,2014,0.017998,0.0,0.0,"['Aava Merikanto', 'Lilja Lehto', 'Eija Ahvo']",Saara Cantell,2100000.0,0.0
"['Mystery', 'Drama', 'War']",The Puppetmaster,1993-09-13,1993,0.102332,9.0,6.6,"['Li Tian-Lu', 'Lim Giong', 'Ming Hwa Bai', 'Fue Choung Cheng', 'Tsai Chen-Nan', 'Yang Li-Yin']",Hou Hsiao-hsien,0.0,0.0
['Documentary'],Dumb: The Story of Big Brother Magazine,2017-06-03,2017,0.444744,1.0,6.0,"['Steve Rocco', 'Jeff Tremaine', 'Johnny Knoxville', 'Steve-O', 'Rob Dyrdek', 'Bam Margera', 'Chad Muska', 'Tony Hawk', 'Spike Jonze']",Patrick O'Dell,0.0,0.0
"['Adventure', 'Drama']",Scaramouche,1923-09-15,1923,0.69791,3.0,8.0,"['Ramon Novarro', 'Alice Terry', 'Lewis Stone', 'Lloyd Ingraham', 'Julia Swayne Gordon', 'William Humphrey', 'Otto Matieson', 'George Siegmann', 'Bowditch M. Turner', 'James A. Marcus', 'Edith Allen', 'John George', 'Willard Lee Hall', 'Rose Dione', 'Edwin Argus', 'Edward Connelly', 'Snitz Edwards', 'Kalla Pasha', 'Marjorie Reynolds', 'Jacques Tourneur']",Rex Ingram,0.0,0.0
"['Drama', 'Family']",The Cure,1995-04-21,1995,2.686342,58.0,7.2,"['Brad Renfro', 'Joseph Mazzello', 'Annabella Sciorra', 'Nicky Katt', 'Diana Scarwid', 'Aeryk Egan', 'Peter Moore']",Peter Horton,0.0,0.0
"['Fantasy', 'Adventure']",Sleeping Beauty,2014-05-13,2014,3.846559,28.0,4.7,"['Michael York', 'Finn Jones', 'Grace Van Dien', 'Catherine Oxenberg', 'Casper Van Dien', ""Olivia d'Abo"", 'Edward Lewis French', 'Maya Van Dien', 'Celeste Van Dien', 'Clive Sawyer', 'Christina Wolfe', 'David Elliot', 'Dylan Vox', 'Georgia Hull', 'Gil Kolirin']",Casper Van Dien,0.0,0.0
"['Drama', 'Fantasy']",Agnivarsha: The Fire and the Rain,2002-08-30,2002,0.047908,1.0,5.0,"['Amitabh Bachchan', 'Jackie Shroff', 'Raveena Tandon', 'Milind Soman', 'Prabhu Deva', 'Mohan Agashe', 'Kumar Iyengar', 'Sonali Kulkarni', 'Nagarjuna Akkineni']",Arjun Sajnani,0.0,25049.0
"['Comedy', 'Romance']",The Cook,1965-06-06,1965,0.348516,1.0,3.0,"['Svetlana Svetlichnaya', 'Inna Churikova', 'Vladimir Vysotskiy', 'Lyudmila Khityaeva', 'Konstantin Sorokin', 'Georgiy Yumatov', 'Ivan Savkin', 'Lyudmila Marchenko', 'Zoya Fyodorova', 'Sergei Filippov', 'Valeriy Nosik']",Edmond Keosayan,0.0,0.0
"['Drama', 'Thriller', 'Crime']",Whirlpool,1949-11-28,1949,1.427748,16.0,5.6,"['Gene Tierney', 'Richard Conte', 'José Ferrer', 'Charles Bickford', ""Barbara O'Neil"", 'Eduard Franz', 'Constance Collier', 'Fortunio Bonanova']",Otto Preminger,0.0,0.0
"['Crime', 'Drama']",I Want to Live!,1958-11-18,1958,3.930136,21.0,7.2,"['Susan Hayward', 'Simon Oakland', 'Virginia Vincent', 'Theodore Bikel', 'Wesley Lau', 'Philip Coolidge', 'Bartlett Robinson', 'Gage Clarke', 'Joe De Santis', 'John Marley', 'Raymond Bailey', 'Gertrude Flynn', 'Russell Thorson', 'Dabbs Greer', 'Stafford Repp', 'Gavin MacLeod', 'Lou Krugman', 'James Philbrook', 'Alice Backes', 'Wendell Holmes', 'Gerry Mulligan', 'Shelly Manne', 'Red Mitchell', 'Art Farmer', 'Frank Rosolino', 'Pete Jolly', 'Bud Shank', 'John George']",Robert Wise,0.0,0.0
"['Crime', 'Drama', 'Horror', 'Mystery', 'Thriller']",Horsemen,2009-02-06,2009,7.455953,124.0,5.5,"['Dennis Quaid', 'Zhang Ziyi', 'Lou Taylor Pucci', 'Clifton Collins Jr', 'Barry Shabaka Henley', 'Patrick Fugit', 'Eric Balfour', 'Paul Dooley', 'Liam James', 'Chelcie Ross', 'Manfred Maretzki', 'Arne MacPherson', 'David Dastmalchian', 'Peter Stormare', 'Thomas Mitchell']",Jonas Åkerlund,20000000.0,1017401.0
"['Drama', 'Thriller', 'Mystery']",Deuce of Spades,2010-06-01,2010,0.455584,2.0,5.3,['Faith Granger'],Faith Granger,25000.0,0.0
"['Action', 'Adventure', 'Drama', 'Thriller']",The Marine,2006-10-13,2006,6.679168,165.0,5.0,"['John Cena', 'Kelly Carlson', 'Robert Patrick', 'Abigail Bianca', 'Anthony Ray Parker', 'Manu Bennett', 'Jeff Chase', 'Jerome Ehlers', 'Firass Dirani', 'Christopher Morris']",John Bonito,20000000.0,22165608.0
"['Comedy', 'Drama', 'Romance']",Tillie's Punctured Romance,1914-11-14,1914,0.621999,14.0,6.6,"['Marie Dressler', 'Charlie Chaplin', 'Mabel Normand', 'Mack Swain', 'Charles Bennett', 'Chester Conklin', 'Dan Albert', 'Phyllis Allen', 'Billie Bennett', 'Helen Carruthers', 'Glen Cavender', 'Charley Chase', 'Dixie Chene', 'Nick Cogley', 'Alice Davenport', 'Hampton Del Ruth', 'Frank Dolan', 'Minta Durfee', 'Ted Edwards', 'Edwin Frazee', 'Gordon Griffith', 'William Hauber', 'Fred Hibbard', 'Alice Howell', 'Edgar Kennedy', 'Robert P. Kerr', 'Grover Ligon', 'Wallace MacDonald', 'Hank Mann', 'Enid Markey', 'Gene Marsh', 'Harry McCoy', 'Rube Miller', 'Charles Murray', 'Eva Nelson', 'Edward Nolan', 'Frank Opperman', 'Hugh Saxon', 'Fritz Schade', 'Richard Smith', 'Al St. John', 'Slim Summerville', 'Josef Swickard', 'Morgan Wallace', 'Billy Gilbert']",Mack Sennett,0.0,0.0
"['Comedy', 'Romance']",Head Over Heels 2,2012-12-28,2012,2.36934,33.0,6.1,"['Ingrid Guimarães', 'Maria Paula', 'Luis Miranda', 'Bruno Garcia', 'Cristina Pereira', 'Kate Lyra', 'Denise Weinberg', 'Eduardo Mello']",Roberto Santucci,0.0,0.0
"['Music', 'Documentary']",Festival,1967-10-22,1967,0.694321,2.0,3.8,"['Horton Barker', 'Fiddler Beers', 'Theodore Bikel', 'Pete Seeger', 'Bob Dylan', ""Howlin' Wolf"", 'The Osborne Brothers', 'Donovan', 'Johnny Cash', 'Judy Collins', 'Mike Bloomfield', 'Son House', 'Brownie McGhee', 'Sonny Terry', 'Peter Yarrow', 'Paul Stookey', 'Mary Travers', 'Buffy Sainte-Marie', 'Joan Baez']",Murray Lerner,0.0,0.0
"['Adventure', 'Comedy', 'Family']",Buddy,1997-06-06,1997,2.022706,13.0,3.9,"['Rene Russo', 'Robbie Coltrane', 'Alan Cumming', 'Irma P. Hall', 'Paul Reubens', 'John Aylward']",Caroline Thompson,0.0,0.0
"['Comedy', 'Romance']",Love Potion No. 9,1992-11-13,1992,8.358541,67.0,5.4,"['Sandra Bullock', 'Tate Donovan', 'Anne Bancroft', 'Blake Clark', 'Rebecca Staab']",Dale Launer,0.0,754935.0
"['Action', 'Western']",Arizona Colt Returns,1970-08-14,1970,0.078435,0.0,0.0,"['Anthony Steffen', 'Marcella Michelangeli', 'Aldo Sambrell', 'Rosalba Neri', 'Roberto Camardiel', 'José Manuel Martín', 'Raf Baldassarre', 'Luis Barboo', 'Fernando Bilbao', 'Dan van Husen']",Sergio Martino,0.0,0.0
"['Thriller', 'Crime']",Pulp Fiction,1994-09-10,1994,140.950236,8670.0,8.3,"['John Travolta', 'Samuel L. Jackson', 'Uma Thurman', 'Bruce Willis', 'Ving Rhames', 'Harvey Keitel', 'Eric Stoltz', 'Tim Roth', 'Amanda Plummer', 'Maria de Medeiros', 'Quentin Tarantino', 'Christopher Walken', 'Rosanna Arquette', 'Peter Greene', 'Duane Whitaker', 'Angela Jones', 'Phil LaMarr', 'Steve Buscemi', 'Bronagh Gallagher', 'Laura Lovelace', 'Frank Whaley', 'Burr Steers', 'Paul Calderon', 'Jerome Patrick Hoban', 'Michael Gilden', 'Gary Shorelle', 'Susan Griffiths', 'Eric Clark', 'Joseph Pilato', 'Brad Blumenthal', 'Lorelei Leslie', 'Emil Sitka', 'Brenda Hillhouse', 'Chandler Lindauer', 'Sy Sher', 'Robert Ruth', 'Rich Turner', 'Don Blakely', 'Carl Allen', 'Karen Maruyama', 'Kathy Griffin', 'Venessia Valentino', 'Linda Kaye', 'Stephen Hibbert', 'Alexis Arquette', 'Julia Sweeney', 'Lawrence Bender', 'Cie Allman', 'Rene Beard', 'Lori Pizzo', 'Glendon Rich', 'Devan Richardson', 'Ani Sava', 'Philip Ettington']",Quentin Tarantino,8000000.0,213928762.0
"['Mystery', 'Thriller', 'Drama']",Joy Ride,2001-10-05,2001,10.337689,328.0,6.3,"['Steve Zahn', 'Paul Walker', 'Leelee Sobieski', 'Jessica Bowman', 'Stuart Stone', 'Basil Wallace', 'Brian Leckner', 'Mary Wickliffe', 'McKenzie Satterthwaite', 'Dell Yount', 'Kenneth White', 'Luis Cortés', 'Michael McCleery', 'Jim Beaver', 'Rachel Singer', 'Satch Huizenga', 'Terry Leonard', 'Gwenda Deacon', 'Robert Winley', 'Ali Gage', 'Jack Moore', 'Hugh Dane', 'Lee Stepp', 'Jay Hernandez', 'Huey Redwine', 'John Maynard', 'Peter Weireter', 'James MacDonald']",John Dahl,23000000.0,36642838.0
"['Comedy', 'Drama']",Me and You and Everyone We Know,2005-06-17,2005,9.0744,108.0,7.0,"['Miranda July', 'John Hawkes', 'Brandon Ratcliff', 'Miles Thompson', 'Carlie Westerman', 'Brad William Henke', 'Natasha Slayton', 'Najarra Townsend', 'Ellen Geer', 'Colette Kilroy', 'James Kayten']",Miranda July,0.0,0.0
['Documentary'],El Medico: The Cubaton Story,2012-01-27,2012,0.321069,2.0,5.0,[],Daniel Fridell,0.0,0.0
"['Drama', 'Music']",Beat Street,1984-06-08,1984,2.248921,21.0,6.9,"['Guy Davis', 'Jon Chardiet', 'Rae Dawn Chong', 'Leon W. Grant', 'Saundra Santiago', 'Robert Taylor', 'Mary Alice', 'Shawn Elliott', 'Duane Jones', 'Doug E. Fresh', 'Kadeem Hardison']",Stan Lathan,0.0,0.0
"['Drama', 'Romance']",The Turning Point,1977-11-14,1977,1.118538,16.0,6.0,"['Anne Bancroft', 'Shirley MacLaine', 'Leslie Browne', 'Tom Skerritt', 'Mikhail Baryshnikov', 'Martha Scott', 'Antoinette Sibley', 'Alexandra Danilova', 'Starr Danias', 'Marshall Thompson', 'James Mitchell']",Herbert Ross,0.0,0.0
['Comedy'],West Is West,2010-10-19,2010,0.749665,15.0,6.3,"['Aqib Khan', 'Om Puri', 'Linda Bassett', 'Robert Pugh', 'Jimi Mistry', 'Vanessa Hehir', 'Lesley Nicol', 'Zita Sattar', 'Ila Arun', 'Vijay Raaz', 'Emil Marwa', 'Nadim Sawalha', 'Thomas Russell']",Andy de Emmony,3837625.0,3867000.0
